Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;Humid1;Humid2;Pressure1;Pressure2;Could1;Cloud2;Temp1;Temp2;RainToday;RainTomorrow
25/03/12;Sydney;145;232;0;7.8;57;76;55;1022.1;1021;;;165;208;No;No
26/03/12;Sydney;162;23;4;3.4;97;77;60;1023.6;10212;;;195;227;No;No
27/03/12;Sydney;177;246;4;5.6;76;69;65;1023.6;10219;;;206;231;No;No
28/03/12;Sydney;194;225;0;5.6;4;77;84;1023.2;10203;;;204;204;No;Yes
29/03/12;Sydney;175;265;62;3.4;102;75;60;1019.4;10166;;;201;239;Yes;No
30/03/12;Sydney;167;248;2;4;72;84;55;1019.1;10169;;;175;243;No;No
31/03/12;Sydney;161;27;0;3.4;107;81;56;1018.9;10167;;;189;246;No;No
01/04/12;Sydney;162;254;0;5.6;81;67;59;1018.3;1015;;;21;237;No;No
02/04/12;Sydney;176;267;6;3.8;106;75;64;1017.8;10147;;;217;24;No;No
03/04/12;Sydney;168;265;0;3;86;88;56;1016;10136;;;186;256;No;No
04/04/12;Sydney;186;257;0;6;108;60;62;1017.8;10163;;;246;245;No;No
05/04/12;Sydney;19;256;0;3.2;104;64;54;1021.3;10192;;;238;244;No;No
06/04/12;Sydney;176;251;0;6.6;103;67;45;1021.6;10172;;;223;241;No;No
07/04/12;Sydney;182;283;0;8;92;69;59;1015.2;10169;;;215;233;No;No
08/04/12;Sydney;201;243;0;8;5;62;72;1019.2;10136;;;22;234;No;Yes
09/04/12;Sydney;141;248;64;3.8;107;41;28;1016.6;10136;;;176;246;Yes;No
10/04/12;Sydney;101;191;0;7;102;45;40;1024.5;10259;;;155;18;No;No
11/04/12;Sydney;104;202;0;6;61;59;55;1030.6;10297;;;156;199;No;Yes
12/04/12;Sydney;13;228;72;2.8;101;80;54;1032.8;10309;;;164;222;Yes;No
13/04/12;Sydney;124;247;0;3.8;11;75;54;1031.9;10281;;;164;224;No;No
14/04/12;Sydney;147;244;0;4.8;79;74;63;1028.2;1024;;;189;22;No;No
15/04/12;Sydney;17;254;0;3.8;46;65;72;1025.2;10224;;;202;225;No;No
16/04/12;Sydney;159;258;0;NA;78;63;58;1023.9;10217;;;19;235;No;Yes
17/04/12;Sydney;173;214;236;5;0;91;85;1022.9;10206;;;186;191;Yes;Yes
18/04/12;Sydney;172;211;488;3.2;2;95;81;1021.1;10183;;;176;205;Yes;Yes
19/04/12;Sydney;175;238;56;NA;33;92;82;1019.7;10162;;;195;215;Yes;No
20/04/12;Sydney;174;251;8;1;85;91;72;1016.5;10144;;;191;24;No;No
21/04/12;Sydney;182;249;0;4;56;92;72;1015.5;10128;;;198;234;No;No
22/04/12;Sydney;165;238;0;2.2;;95;81;1014.3;10109;;;177;222;No;No
23/04/12;Sydney;176;195;0;1.6;1;81;85;1014;1011;;;194;191;No;Yes
24/04/12;Sydney;156;253;16;1;76;79;47;1011.7;10092;;;184;198;Yes;Yes
25/04/12;Sydney;108;199;32;4;102;48;32;1011.6;10078;;;135;194;Yes;No
26/04/12;Sydney;135;215;0;5.8;66;56;49;1018.5;10172;;;168;198;No;No
27/04/12;Sydney;129;228;0;3.4;103;68;57;1022;10205;;;154;215;No;No
28/04/12;Sydney;138;242;0;2.4;52;80;51;1022;10174;;;16;23;No;No
29/04/12;Sydney;131;191;0;3;66;73;52;1020.8;10219;;;177;187;No;No
30/04/12;Sydney;109;202;0;5.4;35;70;43;1027.3;1025;;;135;199;No;No
01/05/12;Sydney;127;221;0;2.4;95;76;55;1027.2;10232;;;155;214;No;No
02/05/12;Sydney;124;223;0;3.6;9;79;64;1023;10184;;;156;221;No;No
03/05/12;Sydney;152;233;0;3;103;63;53;1019.7;10173;;;177;213;No;No
04/05/12;Sydney;115;224;0;5;103;45;38;1020.6;10168;;;137;209;No;No
05/05/12;Sydney;118;209;0;3;68;64;55;1016.8;10132;;;151;203;No;No
06/05/12;Sydney;108;213;0;4.2;103;65;37;1016.9;10142;;;129;21;No;No
07/05/12;Sydney;112;185;0;3;7;64;44;1018.2;10157;;;124;179;No;No
08/05/12;Sydney;108;233;0;1.2;102;68;37;1018.7;10165;;;138;228;No;No
09/05/12;Sydney;12;271;0;3;102;68;30;1021.1;10189;;;153;267;No;No
10/05/12;Sydney;141;291;0;3.8;102;67;50;1021.7;10194;;;167;263;No;No
11/05/12;Sydney;143;249;0;4;52;63;43;1018.5;10138;;;165;247;No;No
12/05/12;Sydney;138;207;0;2.6;68;60;28;1017.6;10141;;;151;192;No;No
13/05/12;Sydney;99;181;0;5.4;101;42;35;1013.4;10115;;;135;168;No;No
14/05/12;Sydney;91;186;0;4.6;101;49;40;1021.4;10215;;;118;172;No;No
15/05/12;Sydney;85;202;0;3.2;99;56;41;1024.3;10219;;;121;191;No;No
16/05/12;Sydney;98;211;0;3.8;95;68;50;1025;10225;;;12;199;No;No
17/05/12;Sydney;10;216;0;2;95;77;46;1025;1022;;;125;201;No;No
18/05/12;Sydney;105;231;0;1.8;97;82;40;1025.1;10211;;;124;222;No;No
19/05/12;Sydney;104;211;0;3.8;9;71;37;1023.1;10203;;;124;204;No;No
20/05/12;Sydney;104;164;0;3;4;75;82;1026.1;10241;;;13;15;No;No
21/05/12;Sydney;122;209;4;0.4;85;78;52;1025.5;10216;;;136;206;No;No
22/05/12;Sydney;98;209;0;3;10;70;64;1024.2;10207;;;118;205;No;No
23/05/12;Sydney;103;23;0;4;101;69;88;1024.4;10202;;;132;217;No;No
24/05/12;Sydney;96;171;0;4;24;79;93;1020.5;10187;;;122;137;No;Yes
25/05/12;Sydney;122;186;138;1;43;77;37;1012.5;10088;;;157;184;Yes;No
26/05/12;Sydney;104;175;0;6;78;43;41;1013.9;10128;;;125;159;No;No
27/05/12;Sydney;10;193;2;3.4;92;65;50;1020.3;10195;;;123;179;No;No
28/05/12;Sydney;91;189;0;2.6;93;66;52;1026.5;10253;;;121;177;No;Yes
29/05/12;Sydney;113;181;214;3;22;94;69;1031.6;10306;;;121;166;Yes;Yes
30/05/12;Sydney;104;185;14;1;66;80;63;1035;10325;;;128;173;Yes;No
31/05/12;Sydney;119;201;0;3.2;2;79;63;1033.6;10307;;;129;174;No;No
01/06/12;Sydney;116;188;2;1;12;89;67;1029.6;10257;;;128;182;No;No
02/06/12;Sydney;128;168;2;0.6;0;91;94;1022.3;10187;;;149;158;No;Yes
03/06/12;Sydney;14;153;274;1.6;0;96;94;1014.6;10106;;;142;152;Yes;Yes
04/06/12;Sydney;128;206;112;0.2;81;91;57;1004.2;10004;;;143;187;Yes;No
05/06/12;Sydney;9;161;0;4.2;4;53;64;1000.4;10007;;;12;124;No;Yes
06/06/12;Sydney;104;16;192;2.6;5;70;79;1016.1;10179;;;14;137;Yes;Yes
07/06/12;Sydney;91;177;68;1.6;91;68;42;1023.2;10212;;;104;174;Yes;No
08/06/12;Sydney;64;18;0;2.6;96;71;46;1026;10238;;;86;166;No;No
09/06/12;Sydney;66;183;0;2;95;78;44;1026.7;1024;;;83;176;No;Yes
10/06/12;Sydney;83;142;24;0.2;2;87;87;1026.2;10234;;;10;136;Yes;Yes
11/06/12;Sydney;99;161;764;4.2;0;96;96;1022.5;10204;;;118;13;Yes;Yes
12/06/12;Sydney;117;193;494;2.4;57;71;66;1020.5;10185;;;161;174;Yes;Yes
13/06/12;Sydney;107;154;86;1.6;15;95;91;1021.1;10192;;;121;148;Yes;Yes
14/06/12;Sydney;112;194;138;1.2;56;93;65;1019.4;10164;;;129;175;Yes;No
15/06/12;Sydney;114;209;0;1.6;35;89;52;1016.7;10132;;;118;204;No;No
16/06/12;Sydney;117;139;4;1.8;0;88;91;1018.2;10142;;;12;138;No;Yes
17/06/12;Sydney;101;185;84;0.8;97;68;38;1018.8;10166;;;121;183;Yes;No
18/06/12;Sydney;98;198;0;3.4;96;66;36;1022.1;10197;;;116;19;No;No
19/06/12;Sydney;86;192;0;2.2;97;65;37;1019.6;10177;;;114;19;No;No
20/06/12;Sydney;73;181;0;4.4;96;74;45;1022.8;10179;;;91;172;No;No
21/06/12;Sydney;84;187;0;2.6;14;70;47;1016.4;10107;;;107;184;No;No
22/06/12;Sydney;107;172;0;5;12;44;56;1006.6;10079;;;164;148;No;No
23/06/12;Sydney;8;17;0;2;96;66;32;1022.2;10212;;;93;162;No;No
24/06/12;Sydney;69;183;0;3.2;98;55;38;1028.1;10261;;;99;181;No;No
25/06/12;Sydney;65;194;0;2.2;98;73;;1027.9;10237;;;86;192;No;Yes
26/06/12;Sydney;86;137;88;2;0;84;87;1030.7;10295;;;128;129;Yes;Yes
27/06/12;Sydney;97;176;94;2;57;84;58;1031.7;10286;;;124;158;Yes;No
28/06/12;Sydney;9;185;0;1;46;89;66;1026.1;10208;;;105;168;No;Yes
29/06/12;Sydney;104;19;16;2.4;67;91;70;1016.1;10109;;;123;179;Yes;No
30/06/12;Sydney;101;20;0;2;73;79;41;1013.6;10114;;;121;18;No;No
01/07/12;Sydney;99;161;0;3;59;69;28;1016.2;10134;6;2;104;158;No;No
02/07/12;Sydney;75;168;0;3.8;96;56;36;1016;10155;1;3;113;161;No;No
03/07/12;Sydney;77;168;0;2.8;95;61;40;1020.3;10181;1;5;96;158;No;No
04/07/12;Sydney;72;162;0;3.6;64;55;43;1024.6;10251;3;7;96;159;No;Yes
05/07/12;Sydney;87;149;4;2.6;45;75;72;1031;10301;5;7;107;136;Yes;Yes
06/07/12;Sydney;96;16;19;1.8;58;89;52;1033.1;10314;4;2;11;153;Yes;Yes
07/07/12;Sydney;87;151;12;2.4;7;86;71;1032.5;10305;7;7;99;139;Yes;No
08/07/12;Sydney;91;18;2;0.8;81;81;57;1031.2;10282;2;2;104;166;No;No
09/07/12;Sydney;83;17;0;1.2;96;90;67;1030.4;10266;3;5;93;167;No;No
10/07/12;Sydney;84;18;0;1.8;24;92;67;1026.6;10211;7;7;102;176;No;Yes
11/07/12;Sydney;102;206;54;3.4;86;76;44;1020.1;10176;1;5;132;201;Yes;No
12/07/12;Sydney;116;173;0;3;2;80;79;1017.5;10127;7;8;13;171;No;No
13/07/12;Sydney;129;229;2;0.4;63;74;62;1011.6;1008;5;6;172;213;No;No
14/07/12;Sydney;111;202;0;3.2;95;73;31;1013.2;10097;2;1;134;191;No;No
15/07/12;Sydney;9;182;0;5;10;52;33;1016.9;10169;1;1;122;178;No;No
16/07/12;Sydney;94;203;0;2.6;99;62;36;1027.5;10254;0;0;113;183;No;No
17/07/12;Sydney;81;21;0;3.6;97;82;34;1026.5;10215;1;0;98;204;No;No
18/07/12;Sydney;93;207;0;3.2;79;70;33;1019.4;10158;4;2;105;202;No;No
19/07/12;Sydney;87;154;0;3.6;54;63;50;1020.2;10203;4;5;108;146;No;No
20/07/12;Sydney;58;173;0;2.8;98;65;38;1025.9;10247;1;1;81;166;No;Yes
21/07/12;Sydney;81;149;5;2;14;81;54;1029.3;10285;8;7;133;148;Yes;Yes
22/07/12;Sydney;97;169;26;3.6;68;92;62;1029.6;10276;6;6;106;162;Yes;Yes
23/07/12;Sydney;95;183;26;3.4;;85;78;1029.2;10269;6;7;118;145;Yes;Yes
24/07/12;Sydney;104;14;68;2.4;6;95;85;1027.9;10256;7;7;112;136;Yes;Yes
25/07/12;Sydney;87;196;44;0.2;65;93;50;1023.9;10193;8;2;10;18;Yes;No
26/07/12;Sydney;10;195;0;3.8;39;57;48;1015.4;10113;6;7;147;178;No;No
27/07/12;Sydney;87;174;4;2.4;10;74;32;1012.6;10098;0;3;113;17;No;No
28/07/12;Sydney;78;194;0;4;97;68;45;1016.2;10157;1;4;98;167;No;No
29/07/12;Sydney;84;162;0;1.6;71;66;45;1022.5;10216;1;6;115;161;No;No
30/07/12;Sydney;73;159;0;4;10;54;36;1024.2;10222;1;1;96;153;No;Yes
31/07/12;Sydney;75;161;44;3;63;60;52;1025.8;10229;6;6;99;137;Yes;No
01/08/12;Sydney;7;162;0;2.4;83;62;38;1022.5;10195;2;2;95;157;No;No
02/08/12;Sydney;65;174;0;4.2;96;58;37;1022.3;10185;1;3;92;158;No;No
03/08/12;Sydney;68;185;0;3.6;77;58;32;1017.8;10144;7;1;97;181;No;No
04/08/12;Sydney;72;208;0;2.4;102;60;27;1017.9;10143;3;2;99;203;No;No
05/08/12;Sydney;93;216;0;1.6;77;50;27;1016.1;10113;1;7;122;198;No;No
06/08/12;Sydney;116;194;0;7.2;102;45;22;1014.8;10149;1;1;143;184;No;No
07/08/12;Sydney;68;186;0;3.2;102;54;25;1024.4;10213;1;0;98;182;No;No
08/08/12;Sydney;56;225;0;3.6;106;55;26;1022;10152;1;1;95;214;No;No
09/08/12;Sydney;95;198;0;3.4;66;51;18;1014.7;10099;7;2;135;189;No;No
10/08/12;Sydney;76;149;0;5;38;42;76;1015.4;10166;3;7;104;122;No;Yes
11/08/12;Sydney;98;156;32;5.9;15;;;1020.7;10205;6;5;131;153;Yes;Yes
12/08/12;Sydney;111;151;54;4.2;44;;;1025.3;10245;7;7;123;147;Yes;No
13/08/12;Sydney;96;188;0;3;81;;;1027.2;10226;4;1;111;166;No;No
14/08/12;Sydney;74;186;2;2.8;63;;34;1021.7;10175;6;7;102;184;No;No
15/08/12;Sydney;102;222;0;4.6;6;48;35;1016.8;10115;2;7;146;201;No;No
16/08/12;Sydney;117;206;0;2;92;47;43;1014.7;10107;1;2;135;174;No;No
17/08/12;Sydney;111;222;0;5.8;83;36;35;1007.7;10043;1;6;159;145;No;No
18/08/12;Sydney;96;181;0;6.6;104;45;33;1007;10074;2;4;127;179;No;No
19/08/12;Sydney;97;201;0;6;10;54;43;1020.3;10191;1;2;134;169;No;No
20/08/12;Sydney;75;178;0;3.2;107;62;47;1024.3;10191;3;1;101;16;No;No
21/08/12;Sydney;87;222;0;2.6;92;70;36;1020.6;1016;5;1;11;19;No;No
22/08/12;Sydney;106;247;0;3.8;91;59;54;1015.5;10104;6;6;161;208;No;No
23/08/12;Sydney;161;292;0;6.4;69;45;25;1009.5;10059;7;7;222;263;No;Yes
24/08/12;Sydney;124;193;102;7.8;11;36;23;1014.2;10118;1;1;136;189;Yes;No
25/08/12;Sydney;107;207;0;6.4;107;42;26;1018;10155;1;1;138;20;No;No
26/08/12;Sydney;83;209;0;4.4;10;48;41;1018.7;10169;3;3;117;172;No;No
27/08/12;Sydney;79;195;0;3.8;105;56;;1025;10222;2;1;108;179;No;No
28/08/12;Sydney;9;185;0;4;97;;;1024.1;10199;1;6;12;178;No;No
29/08/12;Sydney;94;225;0;4.2;72;;59;1017.5;10104;7;7;154;19;No;No
30/08/12;Sydney;12;221;0;5;95;47;18;1010.5;10089;5;6;172;212;No;No
31/08/12;Sydney;97;184;0;6.2;76;39;24;1016.6;10137;1;6;128;166;No;No
01/09/12;Sydney;55;176;4;5;96;45;38;1021.9;10202;1;6;105;162;No;No
02/09/12;Sydney;72;207;8;3.8;112;61;45;1024.3;10199;1;1;121;17;No;No
03/09/12;Sydney;75;228;0;3.4;108;52;37;1022.2;10198;0;1;133;196;No;No
04/09/12;Sydney;97;244;2;4;99;55;33;1022.9;10196;5;1;136;214;No;No
05/09/12;Sydney;111;283;0;5.2;106;28;13;1016;10073;1;0;208;275;No;No
06/09/12;Sydney;184;279;0;13.4;107;28;10;1007.7;10053;0;0;215;276;No;No
07/09/12;Sydney;164;217;0;10.8;87;22;22;1005.8;10062;0;5;213;184;No;No
